,1stflrsf,2ndflrsf,3ssnporch,alley,bedroomabvgr,bsmtcond,bsmtexposure,bsmtfinsf1,bsmtfinsf2,bsmtfintype1,bsmtfintype2,bsmtfullbath,bsmthalfbath,bsmtqual,bsmtunfsf,electrical,enclosedporch,extercond,exterqual,fence,fireplacequ,fireplaces,fullbath,functional,garagearea,garagecars,garagecond,garagefinish,garagequal,garageyrblt,grlivarea,halfbath,heatingqc,id,kitchenabvgr,kitchenqual,landslope,lotarea,lotfrontage,lotshape,lowqualfinsf,masvnrarea,miscval,openporchsf,overallcond,overallqual,paveddrive,pid,poolarea,poolqc,saleprice,screenporch,totalbsmtsf,totrmsabvgrd,utilities,wooddecksf,yearbuilt,yearremod/add,yrsold,mssubclass_30,mssubclass_40,mssubclass_45,mssubclass_50,mssubclass_60,mssubclass_70,mssubclass_75,mssubclass_80,mssubclass_85,mssubclass_90,mssubclass_120,mssubclass_160,mssubclass_180,mssubclass_190,mszoning_FV,mszoning_I (all),mszoning_RH,mszoning_RL,mszoning_RM,street_Pave,landcontour_HLS,landcontour_Low,landcontour_Lvl,condition1_Feedr,condition1_Norm,condition1_PosA,condition1_PosN,condition1_RRAe,condition1_RRAn,condition1_RRNe,condition1_RRNn,condition2_Norm,condition2_PosA,condition2_PosN,housestyle_1.5Unf,housestyle_1Story,housestyle_2.5Fin,housestyle_2.5Unf,housestyle_2Story,housestyle_SFoyer,housestyle_SLvl,lotconfig_CulDSac,lotconfig_FR2,lotconfig_FR3,lotconfig_Inside,bldgtype_2fmCon,bldgtype_Duplex,bldgtype_Twnhs,bldgtype_TwnhsE,neighborhood_dummies_Blueste,neighborhood_dummies_BrDale,neighborhood_dummies_BrkSide,neighborhood_dummies_ClearCr,neighborhood_dummies_CollgCr,neighborhood_dummies_Crawfor,neighborhood_dummies_Edwards,neighborhood_dummies_Gilbert,neighborhood_dummies_Greens,neighborhood_dummies_IDOTRR,neighborhood_dummies_MeadowV,neighborhood_dummies_Mitchel,neighborhood_dummies_NAmes,neighborhood_dummies_NPkVill,neighborhood_dummies_NWAmes,neighborhood_dummies_NoRidge,neighborhood_dummies_NridgHt,neighborhood_dummies_OldTown,neighborhood_dummies_SWISU,neighborhood_dummies_Sawyer,neighborhood_dummies_SawyerW,neighborhood_dummies_Somerst,neighborhood_dummies_StoneBr,neighborhood_dummies_Timber,neighborhood_dummies_Veenker,roofstyle_Gable,roofstyle_Gambrel,roofstyle_Hip,roofstyle_Mansard,roofstyle_Shed,roofmatl_Tar&Grv,roofmatl_WdShake,roofmatl_WdShngl,exterior1st_AsphShn,exterior1st_BrkComm,exterior1st_BrkFace,exterior1st_CemntBd,exterior1st_HdBoard,exterior1st_MetalSd,exterior1st_Plywood,exterior1st_Stucco,exterior1st_VinylSd,exterior1st_Wd Sdng,exterior1st_WdShing,exterior2nd_AsphShn,exterior2nd_Brk Cmn,exterior2nd_BrkFace,exterior2nd_CBlock,exterior2nd_CmentBd,exterior2nd_HdBoard,exterior2nd_ImStucc,exterior2nd_MetalSd,exterior2nd_Plywood,exterior2nd_Stucco,exterior2nd_VinylSd,exterior2nd_Wd Sdng,exterior2nd_Wd Shng,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasW,heating_Grav,heating_OthW,centralair_Y,saletype_CWD,saletype_Con,saletype_ConLD,saletype_ConLI,saletype_ConLw,saletype_New,saletype_Oth,saletype_WD ,mosold_2,mosold_3,mosold_4,mosold_5,mosold_6,mosold_7,mosold_8,mosold_9,mosold_10,mosold_11,mosold_12,garagetype_Attchd,garagetype_Basment,garagetype_BuiltIn,garagetype_CarPort,garagetype_Detchd,garagetype_None,alleygrvl,alleypave,miscfeature_Gar2,miscfeature_Othr,miscfeature_Shed,masvnrtype_BrkCmn,masvnrtype_BrkFace,masvnrtype_Stone
22,1209,1044,0,0,3,3,3,0.0,0.0,1,1,0.0,0.0,5,1209.0,0.0,0,3,4,0,4,1,2,0,575.0,2.0,3,Fin,3,2005.0,2253,1,5,2393,1,5,0,12867,103.0,1,0,0.0,0,142,5,8,2,528142010,0,0,344133,0,1209.0,8,0,243,2005,2006,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1187,0,0,0,3,3,1,935.0,0.0,5,1,1.0,0.0,4,233.0,0.0,0,4,3,3,0,0,2,0,420.0,2.0,3,Fin,3,1992.0,1187,0,5,12,1,3,0,7980,72.02564102564102,1,0,0.0,500,21,7,6,2,527165230,0,0,185000,0,1168.0,6,0,483,1992,2007,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24,1056,0,0,0,3,3,2,1056.0,0.0,3,1,1.0,0.0,3,0.0,0.0,0,3,3,0,0,0,1,0,572.0,2.0,3,Fin,3,1955.0,1056,0,3,2339,1,3,0,34650,100.0,0,0,0.0,0,0,5,5,2,527250040,0,0,145000,0,1056.0,5,0,264,1955,1955,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1453,0,0,0,3,3,1,1312.0,0.0,3,1,1.0,0.0,3,141.0,0.0,0,3,3,3,3,1,2,0,530.0,2.0,3,RFn,3,1961.0,1453,0,5,624,1,3,0,10573,92.0,1,0,3.0,0,49,6,6,2,535104120,0,0,187500,288,1453.0,6,0,0,1961,1961,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
26,894,0,0,0,3,3,1,553.0,117.0,6,4,1.0,0.0,3,224.0,0.0,0,4,3,1,4,1,1,0,336.0,1.0,3,Unf,3,1973.0,894,0,5,86,1,3,0,8450,65.0,0,0,0.0,0,144,8,5,2,532376160,0,0,138500,0,894.0,5,0,416,1965,2009,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,1265,673,0,1,4,3,1,606.0,0.0,4,1,0.0,0.0,3,336.0,0.0,0,3,3,0,4,1,2,2,240.0,1.0,3,Unf,3,1937.0,1938,0,5,1534,1,4,1,11700,69.27272727272727,1,0,0.0,0,40,6,5,2,909277040,0,0,198000,0,942.0,7,0,0,1937,1995,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,1034,957,0,0,4,3,1,0.0,0.0,1,1,0.0,0.0,3,957.0,0.0,133,4,3,0,0,0,2,0,0.0,0.0,0,None,0,1895.0,1991,0,2,2243,2,3,0,8250,75.0,0,0,0.0,0,0,6,5,0,911103060,0,0,119600,0,957.0,9,0,0,1895,2006,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,672,252,0,0,3,3,2,0.0,0.0,1,1,0.0,0.0,3,672.0,0.0,0,4,3,1,1,1,1,0,576.0,2.0,3,Unf,3,2003.0,924,0,5,1957,1,3,0,8064,60.0,0,0,0.0,2000,0,7,5,2,535450190,0,0,122900,0,672.0,6,0,0,1949,2006,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30,2524,0,0,0,4,3,1,1104.0,0.0,5,1,1.0,0.0,4,1420.0,0.0,0,3,4,1,4,1,2,0,542.0,2.0,3,Fin,3,1981.0,2524,1,3,380,1,4,0,9600,80.0,0,0,0.0,0,120,5,8,2,527355150,0,0,278000,0,2524.0,9,0,474,1981,1981,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,792,725,0,0,3,3,1,0.0,0.0,1,1,0.0,0.0,4,792.0,0.0,0,3,3,0,4,2,1,0,400.0,2.0,3,Unf,3,1931.0,1517,0,2,2860,1,4,1,11435,69.27272727272727,1,0,0.0,0,0,7,8,2,909276010,0,0,230000,0,792.0,7,0,0,1929,1950,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32,1494,0,0,0,2,4,3,437.0,1057.0,2,6,1.0,0.0,4,0.0,0.0,0,4,4,0,4,1,1,0,481.0,2.0,3,Fin,3,1995.0,1494,1,5,2517,1,5,0,9549,30.0,1,0,0.0,0,30,5,8,2,533250130,0,0,270000,216,1494.0,6,0,0,1995,1996,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,948,0,0,0,2,3,1,441.0,0.0,5,1,0.0,0.0,3,507.0,0.0,0,3,3,0,0,0,1,0,410.0,2.0,3,Unf,3,1952.0,948,0,3,1933,1,3,0,10950,60.0,0,0,0.0,0,48,6,6,0,535302070,0,0,125000,0,948.0,5,0,0,1952,1952,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34,1718,0,0,0,3,3,4,1288.0,0.0,6,1,1.0,0.0,5,417.0,0.0,0,3,4,0,4,1,2,0,826.0,3.0,3,RFn,3,2007.0,1718,0,5,820,1,4,0,10637,79.0,0,0,336.0,0,44,5,8,2,906340110,0,0,297000,0,1705.0,7,0,208,2007,2008,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
35,1142,0,0,0,2,3,4,0.0,0.0,1,1,0.0,0.0,4,160.0,0.0,64,3,3,0,4,1,1,0,384.0,1.0,3,RFn,3,1958.0,1142,0,2,675,1,3,1,9000,80.0,1,0,82.0,0,28,6,6,2,535426150,0,0,113500,0,160.0,5,0,0,1958,1958,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
36,925,550,0,0,4,3,1,548.0,173.0,5,3,0.0,0.0,3,36.0,0.0,0,3,3,0,3,1,2,0,336.0,1.0,3,RFn,3,1977.0,1475,0,5,2910,1,3,0,2665,41.0,0,0,0.0,0,26,6,5,2,923225240,0,0,127000,0,757.0,6,0,104,1977,1977,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1844,0,0,0,3,3,1,705.0,0.0,4,1,0.0,0.0,4,1139.0,0.0,0,3,3,1,3,1,2,0,546.0,2.0,3,RFn,3,1977.0,1844,0,5,21,1,3,0,11751,105.0,1,0,480.0,0,122,6,6,2,527358140,0,0,190000,0,1844.0,7,0,0,1977,1977,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38,1242,0,0,0,3,3,1,916.0,0.0,5,1,0.0,0.0,3,326.0,0.0,0,3,3,0,3,1,1,0,528.0,2.0,3,Unf,3,1973.0,1242,1,2,1873,1,3,0,9600,80.0,0,0,320.0,0,0,6,7,2,534177210,0,0,175500,0,1242.0,6,0,0,1973,1973,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
39,990,0,0,0,3,4,1,420.0,0.0,6,1,1.0,0.0,4,570.0,0.0,0,4,3,0,0,0,1,0,384.0,1.0,3,Unf,3,1995.0,990,0,5,2125,1,3,0,8428,60.0,2,0,0.0,0,0,7,5,2,907135050,0,0,146000,0,990.0,5,0,256,1994,1994,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40,1256,0,0,0,3,3,1,830.0,290.0,4,2,1.0,0.0,3,136.0,0.0,0,3,4,0,0,0,1,0,276.0,1.0,3,Fin,3,1965.0,1256,1,4,1489,1,3,0,9937,75.0,0,0,0.0,0,68,6,5,2,908102260,0,0,147500,0,1256.0,6,0,736,1965,1965,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2076,0,0,0,2,4,4,1386.0,0.0,6,1,1.0,0.0,5,690.0,0.0,0,3,5,0,4,1,2,0,850.0,3.0,3,Fin,3,2006.0,2076,1,5,2383,1,5,0,13891,107.0,0,0,0.0,0,229,5,10,2,528110050,0,0,465000,0,2076.0,7,0,216,2006,2006,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1110,0,0,0,1,3,3,1097.0,0.0,6,1,1.0,0.0,4,0.0,0.0,0,4,3,0,3,1,1,0,602.0,2.0,3,Fin,3,1978.0,1110,0,5,983,1,4,0,9101,75.47692307692307,1,0,104.0,0,30,6,5,2,923275040,0,0,165500,0,1097.0,4,0,303,1978,1978,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
43,1050,745,0,1,4,3,1,0.0,0.0,1,1,0.0,0.0,3,1050.0,2.0,0,3,3,0,0,0,2,0,352.0,1.0,3,Unf,2,1954.0,1795,0,5,1325,1,3,0,12150,81.0,0,0,335.0,0,0,5,5,2,902406090,0,0,131500,0,1050.0,7,0,0,1954,1954,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
44,1040,0,0,0,3,3,1,906.0,0.0,3,1,1.0,0.0,3,134.0,0.0,0,3,3,0,0,0,1,0,384.0,1.0,3,Unf,3,1965.0,1040,0,5,1378,1,3,0,11200,70.0,0,0,0.0,0,0,5,5,2,905102170,0,0,129500,0,1040.0,5,0,0,1965,1965,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45,983,890,0,0,4,2,1,210.0,0.0,2,1,0.0,0.0,3,398.0,0.0,207,3,3,0,4,2,1,0,786.0,2.0,3,Fin,2,1935.0,1873,1,3,1537,1,3,1,9670,100.0,1,0,40.0,0,0,6,8,2,909281110,0,0,257076,0,608.0,9,0,0,1935,1950,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
46,984,620,0,1,3,3,1,408.0,420.0,2,4,0.0,0.0,3,156.0,0.0,0,3,3,0,0,0,2,2,660.0,2.0,3,Unf,3,1977.0,1604,0,5,905,1,3,0,10998,60.0,0,0,0.0,0,68,5,5,2,909101140,0,0,117000,0,984.0,6,0,0,1941,1960,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47,851,651,0,0,3,3,1,0.0,0.0,1,1,0.0,0.0,4,776.0,0.0,112,2,3,1,4,1,1,0,270.0,1.0,3,RFn,3,1931.0,1502,1,3,1532,1,3,1,7200,60.0,0,0,0.0,0,0,6,7,1,909275050,0,0,149000,0,776.0,6,0,0,1931,2000,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
